FormattedDate,apparentTemperature,cloudCover,dewPoint,humidity,icon,precipIntensity,precipProbability,pressure,summary,temperature,time,visibility,windBearing,windSpeed
2017-01-03 11:00:00,0.5,0.8,2.46,0.84,partly-cloudy-day,0,0,1027.52,Mostly Cloudy,4.92,1483441200,13.6,254,6.75
2017-01-03 12:00:00,0.93,0.78,2.63,0.81,partly-cloudy-day,0,0,1026.71,Mostly Cloudy,5.56,1483444800,11.78,262,7.91
2017-01-03 13:00:00,0.73,0.61,2.65,0.81,partly-cloudy-day,0,0,1026.11,Mostly Cloudy,5.63,1483448400,13.49,268,8.87
2017-01-03 14:00:00,0.89,0.8,2.61,0.8,partly-cloudy-day,0,0,1025.68,Mostly Cloudy,5.77,1483452000,13.49,269,8.94
2017-01-03 15:00:00,0.78,0.8,2.46,0.79,partly-cloudy-day,0,0,1025.5,Mostly Cloudy,5.87,1483455600,13.71,269,9.86
2017-01-03 16:00:00,0.32,0.79,2.36,0.8,partly-cloudy-night,0,0,1024.89,Mostly Cloudy,5.52,1483459200,11.78,272,9.83
2017-01-03 17:00:00,0.36,0.8,2.25,0.79,partly-cloudy-night,0,0,1024.61,Mostly Cloudy,5.56,1483462800,13.6,273,9.91
2017-01-03 18:00:00,0.23,0.78,2.17,0.79,partly-cloudy-night,0,0,1024.44,Mostly Cloudy,5.52,1483466400,13.89,272,10.17
2017-01-03 19:00:00,-0.07,0.84,2.22,0.81,partly-cloudy-night,0,0,1024.25,Mostly Cloudy,5.21,1483470000,12.28,269,9.74
2017-01-03 20:00:00,0.06,0.84,2.34,0.81,partly-cloudy-night,0,0,1023.96,Mostly Cloudy,5.4,1483473600,13.74,271,10.23
2017-01-03 21:00:00,0.21,0.83,2.57,0.82,partly-cloudy-night,0,0,1023.48,Mostly Cloudy,5.42,1483477200,13.49,274,9.77
2017-01-03 22:00:00,0.38,0.84,2.76,0.82,partly-cloudy-night,0,0,1023.06,Mostly Cloudy,5.58,1483480800,13.73,277,9.88
2017-01-03 23:00:00,0.46,0.84,2.72,0.81,partly-cloudy-night,0,0,1022.65,Mostly Cloudy,5.65,1483484400,13.49,275,9.98
2017-01-04 00:00:00,0.43,0.88,2.69,0.82,partly-cloudy-night,0,0,1022.06,Mostly Cloudy,5.51,1483488000,14.53,275,9.35
2017-01-04 01:00:00,0.54,0.84,2.83,0.82,partly-cloudy-night,0,0,1021.89,Mostly Cloudy,5.63,1483491600,13.6,278,9.54
2017-01-04 02:00:00,0.73,0.84,2.81,0.81,partly-cloudy-night,0,0,1021.24,Mostly Cloudy,5.81,1483495200,13.71,284,9.73
2017-01-04 03:00:00,0.67,0.83,3.27,0.84,partly-cloudy-night,0,0,1020.9,Mostly Cloudy,5.79,1483498800,13.24,288,9.86
2017-01-04 04:00:00,0.92,0.84,3.66,0.85,partly-cloudy-night,0.0305,0.12,1020.54,Mostly Cloudy,5.96,1483502400,12.41,289,9.75
2017-01-04 05:00:00,1.22,0.84,4.03,0.86,partly-cloudy-night,0.0584,0.12,1020.2,Mostly Cloudy,6.18,1483506000,11.81,296,9.73
2017-01-04 06:00:00,1.53,0.92,4.49,0.88,partly-cloudy-night,0,0,1020.06,Mostly Cloudy,6.37,1483509600,13.39,303,9.5
2017-01-04 07:00:00,1.92,0.91,4.62,0.87,partly-cloudy-night,0,0,1020.2,Mostly Cloudy,6.67,1483513200,13.02,311,9.51
2017-01-04 08:00:00,1.99,1,4.65,0.87,cloudy,0,0,1020.57,Overcast,6.68,1483516800,11.31,313,9.31
2017-01-04 09:00:00,2.34,1,4.73,0.87,cloudy,0.1702,0.42,1021.01,Overcast,6.79,1483520400,10.91,319,8.56
2017-01-04 10:00:00,2.18,0.78,4.58,0.86,partly-cloudy-day,0.287,0.32,1021.65,Mostly Cloudy,6.76,1483524000,10.65,320,8.95
2017-01-04 11:00:00,2.54,0.72,3.83,0.8,partly-cloudy-day,0.2083,0.41,1021.97,Mostly Cloudy,7.02,1483527600,12.25,327,8.94
2017-01-04 12:00:00,2.38,0.73,3.17,0.77,partly-cloudy-day,0,0,1022,Mostly Cloudy,6.97,1483531200,11.81,326,9.28
2017-01-04 13:00:00,1.91,0.71,2.59,0.75,partly-cloudy-day,0.0305,0.12,1022.02,Mostly Cloudy,6.76,1483534800,11.47,332,10.04
2017-01-04 14:00:00,1.17,0.77,1.72,0.73,partly-cloudy-day,0.0305,0.12,1022.26,Mostly Cloudy,6.16,1483538400,13.49,336,9.8
2017-01-04 15:00:00,1.44,0.68,1.89,0.74,partly-cloudy-day,0,0,1022.8,Mostly Cloudy,6.22,1483542000,12.12,338,9.1
2017-01-04 16:00:00,0.79,0.65,1.77,0.75,partly-cloudy-night,0.0483,0.19,1023.05,Mostly Cloudy,5.84,1483545600,13.6,337,9.68
2017-01-04 17:00:00,-0.09,0.83,1.48,0.77,partly-cloudy-night,0.1753,0.41,1023.8,Mostly Cloudy,5.26,1483549200,11.3,343,10.09
2017-01-04 18:00:00,0.04,0.68,1.42,0.76,partly-cloudy-night,0,0,1024.25,Mostly Cloudy,5.32,1483552800,12.21,342,9.92
2017-01-04 19:00:00,0.03,0.75,2.01,0.8,partly-cloudy-night,0.1397,0.28,1024.96,Mostly Cloudy,5.26,1483556400,12.84,338,9.62
2017-01-04 20:00:00,-0.18,0.65,1.84,0.81,partly-cloudy-night,0.1854,0.45,1025.59,Mostly Cloudy,4.9,1483560000,12.38,339,8.7
2017-01-04 21:00:00,0.13,0.36,1.93,0.8,partly-cloudy-night,0.033,0.13,1025.94,Partly Cloudy,5.11,1483563600,12.81,333,8.58
2017-01-04 22:00:00,0.07,0.5,1.98,0.82,partly-cloudy-night,0,0,1026.38,Partly Cloudy,4.86,1483567200,12.84,329,7.77
2017-01-04 23:00:00,0.03,0.33,2.18,0.83,partly-cloudy-night,0.0711,0.28,1026.89,Partly Cloudy,4.83,1483570800,12.83,332,7.78
2017-01-05 00:00:00,0.17,0.41,2.18,0.82,partly-cloudy-night,0,0,1027.36,Partly Cloudy,4.95,1483574400,12.7,336,7.82
2017-01-05 01:00:00,-0.34,0.41,2.19,0.84,partly-cloudy-night,0,0,1027.78,Partly Cloudy,4.73,1483578000,13.39,339,8.53
2017-01-05 02:00:00,0.25,0.32,2.11,0.82,partly-cloudy-night,0,0,1028.2,Partly Cloudy,5.01,1483581600,13.49,340,7.77
2017-01-05 03:00:00,0.17,0.39,2.17,0.83,partly-cloudy-night,0,0,1028.63,Partly Cloudy,4.86,1483585200,13.84,344,7.47
2017-01-05 04:00:00,0.24,0.41,1.74,0.79,partly-cloudy-night,0,0,1029.1,Partly Cloudy,5.06,1483588800,13.39,345,8.02
2017-01-05 05:00:00,-0.06,0.36,1.9,0.82,partly-cloudy-night,0,0,1029.48,Partly Cloudy,4.65,1483592400,13.39,347,7.33
2017-01-05 06:00:00,0.37,0.45,2.17,0.82,partly-cloudy-night,0.0305,0.12,1029.86,Partly Cloudy,4.91,1483596000,13.86,350,7.07
2017-01-05 07:00:00,0.16,0.26,1.99,0.83,partly-cloudy-night,0,0,1030.24,Partly Cloudy,4.66,1483599600,12.18,356,6.78
2017-01-05 08:00:00,0.39,0.44,2.18,0.84,partly-cloudy-night,0,0,1031.35,Partly Cloudy,4.62,1483603200,11.8,356,6.04
2017-01-05 09:00:00,0.71,0.32,2.32,0.83,partly-cloudy-day,0.033,0.13,1032.03,Partly Cloudy,4.91,1483606800,13.47,4,6.16
2017-01-05 10:00:00,1.97,0.36,2.57,0.82,partly-cloudy-day,0,0,1032.66,Partly Cloudy,5.36,1483610400,13.55,3,4.62
2017-01-05 11:00:00,2.96,0.61,2.6,0.79,partly-cloudy-day,0,0,1032.94,Mostly Cloudy,5.92,1483614000,13.81,15,4.05
2017-01-05 12:00:00,2.93,0.43,2.33,0.78,partly-cloudy-day,0,0,1033.08,Partly Cloudy,5.82,1483617600,12.34,27,3.89
2017-01-05 13:00:00,2.71,0.37,2.56,0.8,partly-cloudy-day,0.0711,0.28,1033.14,Partly Cloudy,5.65,1483621200,11.83,27,3.92
2017-01-05 14:00:00,2.96,0.25,2.37,0.79,partly-cloudy-day,0,0,1033.6,Partly Cloudy,5.71,1483624800,11.78,28,3.6
2017-01-05 15:00:00,2.35,0.5,1.8,0.8,partly-cloudy-day,0,0,1034.16,Partly Cloudy,5.03,1483628400,13.73,53,3.28
2017-01-05 16:00:00,1.03,0.21,1.04,0.81,clear-night,0,0,1034.76,Clear,3.96,1483632000,12.26,70,3.31
2017-01-05 17:00:00,0.38,0.37,0.62,0.82,partly-cloudy-night,0,0,1035.48,Partly Cloudy,3.39,1483635600,13.81,88,3.25
2017-01-05 18:00:00,-0.41,0.21,0.02,0.81,clear-night,0,0,1036.05,Clear,2.97,1483639200,13.95,95,3.64
2017-01-05 19:00:00,-1.08,0.21,-0.91,0.78,clear-night,0,0,1036.85,Clear,2.5,1483642800,13.81,101,3.79
2017-01-05 20:00:00,-1.85,0.21,-0.77,0.83,clear-night,0,0,1037.45,Clear,1.87,1483646400,14.5,112,3.8
2017-01-05 21:00:00,-2.49,0.26,-1.28,0.82,partly-cloudy-night,0,0,1037.88,Partly Cloudy,1.42,1483650000,11.46,119,3.91
2017-01-05 22:00:00,-3.15,0.37,-1.98,0.79,partly-cloudy-night,0,0,1038.41,Partly Cloudy,1.23,1483653600,13.12,122,4.6
2017-01-05 23:00:00,-3.09,0.53,-2.12,0.77,partly-cloudy-night,0,0,1038.74,Partly Cloudy,1.47,1483657200,14.34,132,5.03
2017-01-06 00:00:00,-3.67,0.5,-2.74,0.77,partly-cloudy-night,0,0,1038.98,Partly Cloudy,0.82,1483660800,14.31,132,4.61
2017-01-06 01:00:00,-3.86,0.53,-2.96,0.76,partly-cloudy-night,0,0,1038.71,Partly Cloudy,0.82,1483664400,14.61,137,4.95
2017-01-06 02:00:00,-3.99,0.62,-2.98,0.77,partly-cloudy-night,0,0,1038.74,Mostly Cloudy,0.59,1483668000,14.5,142,4.69
2017-01-06 03:00:00,-4.19,0.55,-3.25,0.79,partly-cloudy-night,0,0,1038.92,Partly Cloudy,-0.06,1483671600,14.48,151,3.78
2017-01-06 04:00:00,-4.48,0.62,-3.29,0.79,partly-cloudy-night,0,0,1039.07,Mostly Cloudy,-0.08,1483675200,12.47,151,4.14
2017-01-06 05:00:00,-4.29,0.62,-3.16,0.8,partly-cloudy-night,0,0,1039.01,Mostly Cloudy,-0.07,1483678800,12.79,154,3.9
2017-01-06 06:00:00,-4.74,0.55,-3.26,0.79,partly-cloudy-night,0,0,1039.02,Partly Cloudy,-0.13,1483682400,13.23,153,4.44
2017-01-06 07:00:00,-4.73,0.57,-3.3,0.79,partly-cloudy-night,0,0,1039.19,Partly Cloudy,-0.16,1483686000,13.95,153,4.39
2017-01-06 08:00:00,-4.83,0.61,-3.16,0.8,partly-cloudy-night,0,0,1039.41,Mostly Cloudy,-0.12,1483689600,13,159,4.62
2017-01-06 09:00:00,-4.36,0.62,-3.12,0.8,partly-cloudy-day,0,0,1039.9,Mostly Cloudy,0,1483693200,13.12,167,4.1
2017-01-06 10:00:00,-3.82,0.5,-2.58,0.79,partly-cloudy-day,0,0,1039.93,Partly Cloudy,0.66,1483696800,13.36,171,4.53
2017-01-06 11:00:00,-2.99,0.57,-2.46,0.75,partly-cloudy-day,0,0,1039.39,Partly Cloudy,1.48,1483700400,14.47,182,4.88
2017-01-06 12:00:00,-2.07,0.53,-2.1,0.73,partly-cloudy-day,0,0,1038.86,Partly Cloudy,2.22,1483704000,14.56,184,4.85
2017-01-06 13:00:00,-1.55,0.63,-2.19,0.71,partly-cloudy-day,0,0,1038.2,Mostly Cloudy,2.59,1483707600,14.71,188,4.76
2017-01-06 14:00:00,-1.32,0.58,-2.04,0.7,partly-cloudy-day,0,0,1037.78,Partly Cloudy,2.81,1483711200,14.9,191,4.83
2017-01-06 15:00:00,-1.6,0.53,-2.38,0.69,partly-cloudy-day,0,0,1037.42,Partly Cloudy,2.69,1483714800,13.66,188,5.11
2017-01-06 16:00:00,-1.93,0.84,-1.63,0.75,partly-cloudy-night,0,0,1037.53,Mostly Cloudy,2.42,1483718400,13.73,189,5.08
2017-01-06 17:00:00,-2.17,0.84,-1.4,0.76,partly-cloudy-night,0,0,1037.38,Mostly Cloudy,2.32,1483722000,12.34,187,5.31
2017-01-06 18:00:00,-2.53,0.81,-1.32,0.78,partly-cloudy-night,0,0,1037.08,Mostly Cloudy,2.17,1483725600,14,188,5.65
2017-01-06 19:00:00,-3.16,0.84,-1.27,0.79,partly-cloudy-night,0,0,1036.85,Mostly Cloudy,1.95,1483729200,12.89,188,6.4
2017-01-06 20:00:00,-3.12,0.92,-1.12,0.79,partly-cloudy-night,0,0,1036.4,Mostly Cloudy,2.09,1483732800,12.84,191,6.74
2017-01-06 21:00:00,-3.46,0.92,-1.24,0.8,partly-cloudy-night,0,0,1035.91,Mostly Cloudy,1.77,1483736400,13.68,192,6.59
2017-01-06 22:00:00,-3.31,0.92,-0.86,0.81,partly-cloudy-night,0,0,1035.83,Mostly Cloudy,2.11,1483740000,11.49,198,7.26
2017-01-06 23:00:00,-3.46,0.92,-0.81,0.81,partly-cloudy-night,0,0,1035.28,Mostly Cloudy,2.19,1483743600,12.73,198,7.95
2017-01-07 00:00:00,-3.48,0.92,-0.31,0.83,partly-cloudy-night,0,0,1034.82,Mostly Cloudy,2.2,1483747200,11.64,200,8.03
2017-01-07 01:00:00,-3.21,0.92,0.33,0.86,partly-cloudy-night,0,0,1034.11,Mostly Cloudy,2.35,1483750800,11.39,207,7.81
2017-01-07 02:00:00,-3.09,0.92,0.42,0.86,partly-cloudy-night,0.0305,0.12,1033.6,Mostly Cloudy,2.54,1483754400,10.15,205,8.18
2017-01-07 03:00:00,-2.8,0.94,0.46,0.86,cloudy,0.0584,0.12,1032.88,Overcast,2.57,1483758000,12.5,208,7.48
2017-01-07 04:00:00,-2.26,0.92,1.26,0.88,partly-cloudy-night,0,0,1032.49,Mostly Cloudy,3.05,1483761600,10.75,210,7.73
2017-01-07 05:00:00,-2.02,0.92,1.48,0.89,partly-cloudy-night,0.0279,0.11,1032.09,Mostly Cloudy,3.13,1483765200,9.54,213,7.32
2017-01-07 06:00:00,-1.33,0.93,2.39,0.91,partly-cloudy-night,0,0,1031.28,Mostly Cloudy,3.74,1483768800,8.75,212,7.63
2017-01-07 07:00:00,-0.59,1,2.76,0.91,cloudy,0.0279,0.11,1031.15,Overcast,4.07,1483772400,8.1,217,6.75
2017-01-07 08:00:00,-0.12,1,3.46,0.94,cloudy,0.0584,0.11,1031.34,Overcast,4.33,1483776000,7.16,218,6.41
2017-01-07 09:00:00,0.18,1,3.38,0.94,cloudy,0,0,1031.58,Overcast,4.3,1483779600,6.24,220,5.6
2017-01-07 10:00:00,0.39,1,3.42,0.95,cloudy,0.0279,0.11,1031.45,Overcast,4.18,1483783200,4.75,222,4.83
2017-01-07 11:00:00,1.37,1,4.23,0.96,cloudy,0.0279,0.11,1031.36,Overcast,4.77,1483786800,4.17,227,4.35
2017-01-07 12:00:00,2.12,1,4.64,0.95,cloudy,0,0,1031.08,Overcast,5.31,1483790400,3.4,237,4.21
2017-01-07 13:00:00,2.82,1,5.14,0.97,cloudy,0.0762,0.3,1030.85,Overcast,5.57,1483794000,3.65,250,3.56
2017-01-07 14:00:00,3.67,1,5.83,0.97,cloudy,0.0279,0.11,1030.57,Overcast,6.19,1483797600,3.52,258,3.42
2017-01-07 15:00:00,3.84,1,5.76,0.98,fog,0.033,0.13,1030.77,Foggy,6.02,1483801200,3.19,275,2.84
2017-01-07 16:00:00,4.17,1,6.07,0.98,cloudy,0,0,1030.99,Overcast,6.4,1483804800,3.46,302,3.03
2017-01-07 17:00:00,4.47,1,6.46,0.96,cloudy,0.1092,0.43,1031.25,Overcast,6.99,1483808400,4.46,311,3.7
2017-01-07 18:00:00,4.58,1,6.69,0.97,cloudy,0,0,1031.52,Overcast,7.12,1483812000,4.43,314,3.78
2017-01-07 19:00:00,4.78,1,6.83,0.97,cloudy,0.0305,0.12,1031.54,Overcast,7.26,1483815600,4.63,327,3.73
2017-01-07 20:00:00,4.91,0.96,6.63,0.96,cloudy,0.033,0.13,1031.53,Overcast,7.28,1483819200,5.46,324,3.54
2017-01-07 21:00:00,4.77,0.92,6.71,0.97,partly-cloudy-night,0,0,1031.87,Mostly Cloudy,7.19,1483822800,6.21,322,3.62
2017-01-07 22:00:00,4.87,0.92,6.73,0.97,partly-cloudy-night,0,0,1032.05,Mostly Cloudy,7.13,1483826400,5.38,310,3.3
2017-01-07 23:00:00,5.13,0.92,6.67,0.97,partly-cloudy-night,0.1397,0.28,1032.04,Mostly Cloudy,7.17,1483830000,6.13,305,2.98
2017-01-08 00:00:00,5.39,0.86,6.51,0.96,partly-cloudy-night,0,0,1032.06,Mostly Cloudy,7.16,1483833600,6.44,284,2.58
2017-01-08 01:00:00,5.03,0.92,6.53,0.96,partly-cloudy-night,0,0,1031.84,Mostly Cloudy,7.14,1483837200,4.83,285,3.07
2017-01-08 02:00:00,5.06,0.84,6.58,0.96,partly-cloudy-night,0.2362,0.12,1031.78,Mostly Cloudy,7.21,1483840800,5.05,291,3.14
2017-01-08 03:00:00,5.21,0.86,6.81,0.96,partly-cloudy-night,0,0,1031.85,Mostly Cloudy,7.33,1483844400,4.36,296,3.15
2017-01-08 04:00:00,5.24,0.92,6.83,0.97,partly-cloudy-night,0,0,1031.58,Mostly Cloudy,7.3,1483848000,4.18,295,3.04
2017-01-08 05:00:00,5.31,0.84,6.94,0.98,partly-cloudy-night,0,0,1031.62,Mostly Cloudy,7.27,1483851600,4.06,297,2.88
2017-01-08 06:00:00,5.49,0.92,6.82,0.98,partly-cloudy-night,0,0,1031.71,Mostly Cloudy,7.16,1483855200,3.51,299,2.46
2017-01-08 07:00:00,5.25,0.92,6.72,0.98,fog,0.0762,0.3,1032.04,Foggy,7.08,1483858800,3.09,304,2.65
2017-01-08 08:00:00,5.56,0.91,6.91,0.98,partly-cloudy-night,0.0483,0.19,1032.37,Mostly Cloudy,7.16,1483862400,4.07,314,2.37
2017-01-08 09:00:00,6.2,0.92,7.09,0.99,partly-cloudy-day,0,0,1032.64,Mostly Cloudy,7.29,1483866000,4.55,301,1.83
2017-01-08 10:00:00,6.6,0.92,7.31,0.97,partly-cloudy-day,0,0,1032.85,Mostly Cloudy,7.71,1483869600,5.21,294,1.92
2017-01-08 11:00:00,6.51,0.92,7.31,0.96,partly-cloudy-day,0,0,1032.89,Mostly Cloudy,7.94,1483873200,5.6,300,2.35
2017-01-08 12:00:00,6.75,0.92,7.22,0.95,partly-cloudy-day,0,0,1032.54,Mostly Cloudy,7.94,1483876800,5.99,312,2.05
2017-01-08 13:00:00,7.21,0.92,7.16,0.95,partly-cloudy-day,0,0,1032.19,Mostly Cloudy,7.9,1483880400,5.25,297,1.54
